Station ID;Distrito;Concelho;Freguesia;Latitude;Longitude;Potência Máxima Admissível (kW);Pontos de ligação para instalações de PCVE;CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia
PT-EVS20153;Faro;Vila Real de Santo António;Vila Nova de Cacela;37.1754658;-7.5333882;6.9;1;8;816;81601
PT-EVS20849;Faro;Vila Real de Santo António;Vila Nova de Cacela;37.1754658;-7.5333882;6.9;1;8;816;81601
PT-EVS22569;Faro;Vila Real de Santo António;Vila Nova de Cacela;37.1754658;-7.5333882;6.9;1;8;816;81601
PT-EVS24565;Faro;Vila Real de Santo António;Vila Nova de Cacela;37.1754658;-7.5333882;6.9;1;8;816;81601
PT-EVS25518;Faro;Vila Real de Santo António;Vila Nova de Cacela;37.1754658;-7.5333882;10.35;1;8;816;81601
PT-EVS26154;Faro;Vila Real de Santo António;Vila Nova de Cacela;37.1754658;-7.5333882;6.9;1;8;816;81601
PT-EVS33767;Faro;Vila Real de Santo António;Vila Nova de Cacela;37.1754658;-7.5333882;10.35;1;8;816;81601
PT-EVS03580;Faro;Albufeira;Paderne;37.1757542;-8.203639;41.4;1;8;801;80103
PT-EVS09020;Faro;Albufeira;Paderne;37.1757542;-8.203639;41.4;1;8;801;80103
PT-EVS10525;Faro;Albufeira;Paderne;37.1757542;-8.203639;41.4;1;8;801;80103
PT-EVS18391;Faro;Albufeira;Paderne;37.1757542;-8.203639;41.4;2;8;801;80103
PT-EVS23587;Faro;Albufeira;Paderne;37.1757542;-8.203639;41.4;1;8;801;80103
PT-EVS27404;Faro;Albufeira;Paderne;37.1757542;-8.203639;41.4;1;8;801;80103
PT-EVS28308;Faro;Albufeira;Paderne;37.1757542;-8.203639;41.4;1;8;801;80103
PT-EVS32415;Faro;Albufeira;Paderne;37.1757542;-8.203639;41.4;1;8;801;80103
PT-EVS34247;Faro;Albufeira;Paderne;37.1757542;-8.203639;41.4;1;8;801;80103
PT-EVS35409;Faro;Albufeira;Paderne;37.1757542;-8.203639;41.4;1;8;801;80103
PT-EVS00110;Faro;Portimão;Portimão;37.1800317;-8.5312516;138.0;4;8;811;81103
PT-EVS00164;Faro;Portimão;Portimão;37.1800317;-8.5312516;600.0;1;8;811;81103
PT-EVS00185;Faro;Portimão;Portimão;37.1800317;-8.5312516;345.0;1;8;811;81103
PT-EVS00345;Faro;Portimão;Portimão;37.1800317;-8.5312516;60.0;1;8;811;81103
PT-EVS00354;Faro;Portimão;Portimão;37.1800317;-8.5312516;41.4;1;8;811;81103
PT-EVS00756;Faro;Portimão;Portimão;37.1800317;-8.5312516;300.0;1;8;811;81103
PT-EVS00874;Faro;Portimão;Portimão;37.1800317;-8.5312516;800.0;2;8;811;81103
PT-EVS00953;Faro;Portimão;Portimão;37.1800317;-8.5312516;60.0;1;8;811;81103
PT-EVS01453;Faro;Portimão;Portimão;37.1800317;-8.5312516;145.0;1;8;811;81103
PT-EVS01911;Faro;Portimão;Portimão;37.1800317;-8.5312516;94.0;1;8;811;81103
PT-EVS01993;Faro;Portimão;Portimão;37.1800317;-8.5312516;750.0;1;8;811;81103
PT-EVS02140;Faro;Portimão;Portimão;37.1800317;-8.5312516;600.0;1;8;811;81103
PT-EVS02245;Faro;Portimão;Portimão;37.1800317;-8.5312516;60.0;1;8;811;81103
PT-EVS02420;Faro;Portimão;Portimão;37.1800317;-8.5312516;138.0;4;8;811;81103
PT-EVS02461;Faro;Portimão;Portimão;37.1800317;-8.5312516;630.0;4;8;811;81103
PT-EVS02576;Faro;Portimão;Portimão;37.1800317;-8.5312516;250.0;1;8;811;81103
PT-EVS02753;Faro;Portimão;Portimão;37.1800317;-8.5312516;68.9;1;8;811;81103
PT-EVS02871;Faro;Portimão;Portimão;37.1800317;-8.5312516;94.0;1;8;811;81103
PT-EVS03575;Faro;Portimão;Portimão;37.1800317;-8.5312516;250.0;1;8;811;81103
PT-EVS03637;Faro;Portimão;Portimão;37.1800317;-8.5312516;145.0;1;8;811;81103
PT-EVS03647;Faro;Portimão;Portimão;37.1800317;-8.5312516;400.0;3;8;811;81103
PT-EVS03821;Faro;Portimão;Portimão;37.1800317;-8.5312516;45.0;1;8;811;81103
PT-EVS03962;Faro;Portimão;Portimão;37.1800317;-8.5312516;800.0;1;8;811;81103
PT-EVS04103;Faro;Portimão;Portimão;37.1800317;-8.5312516;10.35;1;8;811;81103
PT-EVS04149;Faro;Portimão;Portimão;37.1800317;-8.5312516;68.9;1;8;811;81103
PT-EVS04648;Faro;Portimão;Portimão;37.1800317;-8.5312516;630.0;1;8;811;81103
PT-EVS05030;Faro;Portimão;Portimão;37.1800317;-8.5312516;345.0;1;8;811;81103
PT-EVS05057;Faro;Portimão;Portimão;37.1800317;-8.5312516;600.0;1;8;811;81103
PT-EVS05167;Faro;Portimão;Portimão;37.1800317;-8.5312516;300.0;1;8;811;81103
PT-EVS05254;Faro;Portimão;Portimão;37.1800317;-8.5312516;1500.0;1;8;811;81103
PT-EVS05571;Faro;Portimão;Portimão;37.1800317;-8.5312516;41.4;1;8;811;81103
PT-EVS05894;Faro;Portimão;Portimão;37.1800317;-8.5312516;145.0;1;8;811;81103
PT-EVS06486;Faro;Portimão;Portimão;37.1800317;-8.5312516;100.0;2;8;811;81103
PT-EVS06593;Faro;Portimão;Portimão;37.1800317;-8.5312516;68.9;1;8;811;81103
PT-EVS07682;Faro;Portimão;Portimão;37.1800317;-8.5312516;300.0;1;8;811;81103
PT-EVS08412;Faro;Portimão;Portimão;37.1800317;-8.5312516;345.0;1;8;811;81103
PT-EVS08614;Faro;Portimão;Portimão;37.1800317;-8.5312516;600.0;1;8;811;81103
PT-EVS08770;Faro;Portimão;Portimão;37.1800317;-8.5312516;300.0;1;8;811;81103
PT-EVS08791;Faro;Portimão;Portimão;37.1800317;-8.5312516;6.9;2;8;811;81103
PT-EVS09302;Faro;Portimão;Portimão;37.1800317;-8.5312516;41.4;1;8;811;81103
PT-EVS09585;Faro;Portimão;Portimão;37.1800317;-8.5312516;200.0;1;8;811;81103
PT-EVS09622;Faro;Portimão;Portimão;37.1800317;-8.5312516;10.35;1;8;811;81103
PT-EVS09648;Faro;Portimão;Portimão;37.1800317;-8.5312516;68.9;1;8;811;81103
PT-EVS09679;Faro;Portimão;Portimão;37.1800317;-8.5312516;800.0;2;8;811;81103
PT-EVS09859;Faro;Portimão;Portimão;37.1800317;-8.5312516;600.0;1;8;811;81103
PT-EVS09963;Faro;Portimão;Portimão;37.1800317;-8.5312516;630.0;4;8;811;81103
PT-EVS09984;Faro;Portimão;Portimão;37.1800317;-8.5312516;94.0;1;8;811;81103
PT-EVS10172;Faro;Portimão;Portimão;37.1800317;-8.5312516;300.0;1;8;811;81103
PT-EVS10266;Faro;Portimão;Portimão;37.1800317;-8.5312516;400.0;3;8;811;81103
PT-EVS10288;Faro;Portimão;Portimão;37.1800317;-8.5312516;1500.0;1;8;811;81103
PT-EVS10419;Faro;Portimão;Portimão;37.1800317;-8.5312516;10.35;1;8;811;81103
PT-EVS10619;Faro;Portimão;Portimão;37.1800317;-8.5312516;100.0;2;8;811;81103
PT-EVS10656;Faro;Portimão;Portimão;37.1800317;-8.5312516;138.0;3;8;811;81103
PT-EVS10697;Faro;Portimão;Portimão;37.1800317;-8.5312516;600.0;1;8;811;81103
PT-EVS11018;Faro;Portimão;Portimão;37.1800317;-8.5312516;200.0;1;8;811;81103
PT-EVS11102;Faro;Portimão;Portimão;37.1800317;-8.5312516;6.9;2;8;811;81103
PT-EVS11370;Faro;Portimão;Portimão;37.1800317;-8.5312516;10.35;1;8;811;81103
PT-EVS11480;Faro;Portimão;Portimão;37.1800317;-8.5312516;345.0;1;8;811;81103
PT-EVS11716;Faro;Portimão;Portimão;37.1800317;-8.5312516;600.0;1;8;811;81103
PT-EVS12038;Faro;Portimão;Portimão;37.1800317;-8.5312516;300.0;1;8;811;81103
PT-EVS12184;Faro;Portimão;Portimão;37.1800317;-8.5312516;750.0;1;8;811;81103
PT-EVS12563;Faro;Portimão;Portimão;37.1800317;-8.5312516;1500.0;1;8;811;81103
PT-EVS12605;Faro;Portimão;Portimão;37.1800317;-8.5312516;630.0;4;8;811;81103
PT-EVS12802;Faro;Portimão;Portimão;37.1800317;-8.5312516;138.0;4;8;811;81103
